text,label
চট্টগ্রাম বিশ্ববিদ্যালয়ের চবি ২০২৩২৪ শিক্ষাবর্ষের বিজ্ঞান ইউনিটের প্রথম বর্ষ স্নাতক ভর্তি পরীক্ষার ফলাফল শুক্রবার ৮ মার্চ বিকাল ৫টায় প্রকাশিত হয়েছে এতে পাস করেছেন ৪০ হাজার ৮৬৬ জন পরীক্ষার্থী পাসের হার ৫২ দশমিক ৮৯ শতাংশ বিষয়টি নিশ্চিত করেছেন ইঞ্জিনিয়ারিং অনুষদের ডিন অধ্যাপক ড রাশেদ মোস্তফা গত শনিবার ২ মার্চ অনুষ্ঠিত হওয়া বিজ্ঞান ইউনিটের ভর্তি পরীক্ষায় অংশগ্রহণ করেন ৭৭ হাজার ২৫৯ জন এর মধ্যে পাস করেছেন ৪০ হাজার ৮৬৬ জন এবং অকৃতকার্য হয়েছেন ৩৬ হাজার ৩৯৩ জন পাসের হার ৫২৮৯ সর্বোচ্চ নম্বর ১১০ ও সর্বনিম্ন নম্বর ৫২৪৬ ভর্তি পরীক্ষার ফলাফল চট্টগ্রাম বিশ্ববিদ্যালয়ের ফেসবুক পেজের  মাধ্যমে প্রকাশ করা হয়েছে তবে পরীক্ষার্থী বিশ্ববিদ্যালয়ের ওয়েবসাইটের মাধ্যমে ভর্তি পরীক্ষার আইডি লগইন করে ফলাফল জানতে পারবে,1
প্রায় দুই মাসের জন্য নতুন একটি চাঁদ পেতে যাচ্ছে বিশ্ব শুনতে অবাক লাগলেও এটাই সত্যি আগামীকাল রোববার ২৯ সেপ্টেম্বর থেকেই দেখা যাবে এই মিনি মুন বিজ্ঞানীরা বলছেন একটি ছোট গ্রহাণু আমাদের গ্রহকে প্রদক্ষিণ করতে শুরু করবে আর তখনই এটি চাঁদের মতো দেখা যাবে এই চাঁদের নাম রাখা হয়েছে মিনি মুন কারণ মহাকাশ কেন্দ্র ছাড়া তা দেখা যাবে না বলে জানিয়েছেন গবেষকরা মার্কিন সংবাদমাধ্যম সিবিএস নিউজের প্রতিবেদনে বলা হয় ২৯ সেপ্টেম্বর থেকে নভেম্বরের ২৫ তারিখ পর্যন্ত পৃথিবীর আকাশে উদয় হবে ক্ষুদ্র চাঁদ আমেরিকান অ্যাস্ট্রোনমিক্যাল সোসাইটির প্রকাশিত প্রতিবেদন বলা হয় ২০২৪ পিটিফাইভ নামে একটি গ্রহাণু পৃথিবীকে অতিক্রম করবে সেপ্টেম্বরের শেষের দিকে গত মাসেই এই গ্রহাণুর অস্তিত্ব মিলেছে বিজ্ঞানীরা বলছেনপৃথিবীর পাশ দিয়ে যাওয়ার সময়ে গ্রহাণুর একটি অংশ মহাকর্ষ বলের কারণে কক্ষপথে ঢুকে যাবে তা পৃথিবীকে প্রদক্ষিণ করবে আগামী ২ মাস তার পর ধীরে ধীরে আকর্ষণ কাটিয়ে ফের চলে যাবে নিজের পথে আর এই প্রদক্ষিণরত গ্রহাণুর অংশকে উপগ্রহ হিসেবে মনে করছেন বিজ্ঞানীরা তুলনা করা হচ্ছে চাঁদের ছোট অংশের সঙ্গে গবেষণার প্রধান লেখক কার্লোস দে লা ফুয়েন্তে মার্কোস বলেন মিনিমুনটি সাধারণ টেলিস্কোপ বা দূরবীন দিয়ে দেখতে খুব ছোট হবে তবে শক্তিশালী সরঞ্জাম দিয়ে পেশাদার জ্যোতির্বিজ্ঞানীরা এটি সনাক্ত করতে সক্ষম হবেন,1
ঘুমের সমস্যাটি প্রকট হয়েছে করোনা মহামারির সময় গবেষণায়ও দেখা গেছে মানুষের ঘুম কমেছে করোনাকালে ২০২৩ সালে বিশ্বখ্যাত নেচার সাময়িকীর সায়েন্টেফিক রিপোর্টে বাংলাদেশের মানুষের ঘুম নিয়ে একটি গবেষণা প্রবন্ধ ছাপা হয়েছে ২০২০ সালের এপ্রিল মাসে ৯ হাজার ৭৩০ জনের ঘুমের তথ্য সংগ্রহ করা হয়েছিল তাতে দেখা গেছে কম সময় ঘুমানো মানুষের সংখ্যা বেড়েছে তবে স্বাভাবিক জীবনযাপন করতে হলে পর্যাপ্ত ঘুমের বিকল্প নেই জেনে নিন কী করলে ভালো ঘুম হবে ১ শোবার ঘর ঘুমানোর জন্য শোবার ঘরের আয়োজন যথাযথ হওয়া খুবই জরুরি শোবার ঘরে চাই নীরবতা শান্তি আর অন্ধকার খেয়াল রাখতে হবে যাতে বাইরের আলো না আসে এবং ঘরের সব আলো নিভিয়ে রাখা যায় আলো ও শব্দের পাশাপাশি শোবার ঘরের পরিষ্কারপরিচ্ছন্নতাটাও খুব জরুরি বিছানাবালিশ আর ঘুমাতে যাওয়ার পোশাকআশাক যতটা সম্ভব পরিচ্ছন্ন ও আরামদায়ক হওয়া চাই ২ ঘুমের রুটিন আসলে ঘুমের রুটিন ঠিক করতে হলে পুরো দিনের রুটিনটাই ঠিকঠাক মেনে চলতে হবে তার পরও দিন যেভাবেই কাটুক না কেন প্রতি রাতে একই সময়ে ঘুমাতে যাওয়ার অভ্যাস করাটা খুবই জরুরি পাশাপাশি প্রতি রাতেই ঘুমাতে যাওয়ার আগে পড়া হালকা গান শোনা বা এমন নির্দিষ্ট অভ্যাস তৈরি করতে পারলে আরও ভালো ঘুমানোর এই প্রস্তুতিগুলো মস্তিষ্ককে ঘুমানোর সংকেত পাঠাতে থাকে ৩ আসক্তি ছাড়ুন ঠান্ডা থাকুন ঘুমাতে যাওয়ার জন্য শরীরকে প্রস্তুত করতে হলে অ্যালকোহল এমনকি ক্যাফেইনের মতো উত্তেজনা সৃষ্টিকারী বিষয়গুলোকে এড়িয়ে চলতে হবে কেননা এগুলোর প্রভাব না কাটিয়ে ঘুমানো যায় না আর ঘুমানোর জন্য ঘরের তাপমাত্রার মতোই শরীরের তাপমাত্রা নিয়ন্ত্রণ করতে পারাটা জরুরি একটু ঠান্ডা ঠান্ডা ঘরে ঘুম ভালো হয় আর শরীর ঠান্ডা রাখতে রাতে কম ক্যালরিযুক্ত খাবারদাবার খাওয়া ভালো ৪ ব্যায়াম ও গোসল প্রতিদিন হালকা ব্যায়ামের অভ্যাস করতে পারা মানসিক চাপ কমায় এবং শরীরে প্রশান্তি আনে এটা ঘুমের জন্য ভালো তবে ব্যায়ামে যেহেতু শরীরের তাপমাত্রা বেড়ে যায় তাই রাতের বদলে দিনে ব্যায়ামের অভ্যাসটাই ভালো আর রাতে ঘুমাতে যাওয়ার তিনচার ঘণ্টা আগে হালকা গরম পানিতে গোসল করতে পারলে খুবই ভালো এতে যদিও প্রথমে শরীরের তাপ একটু বাড়ে কিন্তু ধীরে ধীরে তাপ কমে এলে শরীরে প্রশান্তি আসে এবং তা ঘুমাতে সাহায্য করে আরও কিছু বিষয় নিয়মিত এসব অভ্যাস মেনে চলার পাশাপাশি নিজেকে নিজের দেহমন সম্পর্কে আরও জানার চেষ্টা করুন কিছু যোগাসন মেডিটেশন বা ধ্যান এবং গভীরভাবে শ্বাসপ্রশ্বাস নেওয়ার অভ্যাস রপ্ত করতে পারেন প্রয়োজনে আলো থেকে রেহাই পেতে চোখ ঢেকে রাখার কাপড়ের আইশেড বাড়তি শব্দ থেকে রেহাই পেতে কানে ইয়ারপ্লাগ ব্যবহারের মতো টোটকার আশ্রয় নিন আর সবচেয়ে জরুরি হলো ঘুমাতে যাওয়ার সময় জীবন সম্পর্কে ইতিবাচক চিন্তা করা সুখ আর আনন্দের স্মৃতি রোমন্থন করা সুন্দরভাবে সকাল শুরু করে একটা ভালো দিন কাটানোর জন্য নিজেকে মানসিকভাবে প্রস্তুত করা,1
লেবাননে ইসরায়েলি হামলায় অস্থিরতার মধ্যেই এবার ইরানি জণগণকে উদ্দেশ্য করে উসকানিমূলক এক ভিডিও বার্তা দিয়েছেন ইসরায়েলের প্রধানমন্ত্রী বেনিয়ামিন নেতানিয়াহু খবর টাইমস অব ইসর্যেলের ভিডিও বার্তায় নেতানিয়াহু বলেছেন আমি ইরানের নেতাদের নিয়ে অনেক কথা বলি কিন্তু এই গুরুত্বপূর্ণ মুহূর্তে আমি ইরানের জনগণের উদ্দেশ্যে কিছু বলতে চাই আমি এটা সরাসরি বলতে চাই কোনো ফিল্টার বা মিডলম্যান ছাড়া ইরানি জণগণকে উদ্দেশ্য করে তিনি বলেন প্রতিদিন আপনারা এমন একটি শাসনব্যবস্থা দেখেন যারা আপনাদের অধীনস্ত করে রেখেছে তারা লেবানন ও গাজাকে রক্ষা করতে জ্বালাময়ী বক্তৃতা দেয় অথচ সেই শাসনব্যবস্থাই প্রতিদিন আমাদের এই অঞ্চলকে যুদ্ধের আরও গভীরে নিয়ে যাচ্ছে নেতানিয়াহু বলেন মধ্যপ্রাচ্যের যে কোনো জায়গায় হামলা চালানোর সক্ষমতা আছে ইসরায়েলের আমাদের দেশ ও জনগণকে রক্ষায় যেখানে যাওয়া দরকার আমরা সেখানেই যাব প্রতি মুহূর্তে পারস্যের মহান জনগণকে নরকের অতলে নিয়ে যাচ্ছে তাদের এই শাসনব্যবস্থা নেতানিয়াহু বলেন ইরানের অধিকাংশ মানুষই জানেন এই শাসনব্যবস্থা তাদের নিয়ে মোটেও ভাবে না যদি তারা সত্যিই আপনাদের কথা ভাবত তাহলে তারা মধ্যপ্রাচ্যে যুদ্ধ বাঁধিয়ে রাখতে কোটি কোটি টাকা খরচ করত না এর পরিবর্তে তারা আপনাদের জীবনমান উন্নয়নের চেষ্টা করত তিনি আরও বলেন যখন ইরান সত্যিকার অর্থে মুক্ত হবে সেই সময়টা মানুষের ভাবনার অনেক আগেই আসবে কোনো কিছুই আর আগের মতো থাকবে না আমাদের প্রাচীন ইহুদি ও পারস্য সম্প্রদায়ের মানুষ অবশেষে শান্তি খুঁজে পাবে আমাদের দুই দেশ ইরান ও ইসরায়েল শান্তি খুঁজে পাবে নেতানিয়াহু বলেন যখন সেই দিন আসবে এই শাসকরা দেউলিয়া হবে ভেঙে চুরমার হবে ইরানের এমন উন্নয়ন ঘটবে যা আগে কখনো ঘটেনি ইরানের বর্তমান সমাজে থাকা মেধার মাধ্যমেই বৈশ্বিক বিনিয়োগ পর্যটনের ব্যাপক বিকাশ প্রযুক্তিগত উদ্ভাবন ঘটবে নেতানিয়াহু বলেন আমি জানি আপনারা হামাস ও হিজবুল্লাহর খুনিদের সমর্থন করেন না কিন্তু আপনাদের নেতারা করে আপনাদের আরও ভালো কিছু পাওয়া উচিত ইরানের জনগণের জানা উচিত ইসরায়েল আপনাদের পাশে আছে যে ভবিষ্যৎ হবে সমৃদ্ধি ও শান্তির,0
শরীরে পুষ্টির ভারসাম্য রক্ষায় ফল খাওয়ার কোনো বিকল্প নেই ভিটামিন মিনারেল অ্যান্টি অক্সিডেন্টের পাশাপাশি ফলে রয়েছে নানা উপকারী উপাদান কিছু ফল ওজন কমাতেও সাহায্য করে রোজ চারবার ফল খেলে অতিরিক্ত ক্যালোরি গ্রহণের মাত্রা কমে যায় আর এভাবেই ওজন কমাতে সাহায্য করে ফল আসুন জেনে নেই কোন ফল খেলে দ্রুত ওজন কমে যায়  কলা উচ্চ মাত্রায় ক্যালরি ও শর্করা থাকার কারণে ওজন কমাতে গিয়ে অনেকেই কলা খাওয়া এড়িয়ে যান তবে ক্যালরি বেশি হলেও এই ফলে আরও রয়েছে পটাশিয়াম ম্যাগনেশিয়াম ম্যাঙ্গানিজ আঁশ বিভিন্ন অ্যান্টিঅক্সিডেন্ট এবং ভিটামিন এ বিসিক্স এবং সি এই ফলের শর্করাও শরীরে ধীরে শোষিত হয় তাই বিভিন্ন পুষ্টি উপাদানে ভরপুর কলা দেহের ওজন কম রাখতে সাহায্য করে  তরমুজ মিনারেল সমৃদ্ধ ফল হিসেবে পরিচিত এর ক্যালরির পরিমাণও কম এক কাপ অর্থাৎ ১৫০ থেকে ১৬০ গ্রাম তরমুজ থেকে মিলবে মাত্র ৪৬ থেকে ৬১ ক্যালরি এতে রয়েছে উচ্চ মাত্রায় আশ পটাশিয়াম এবং অ্যান্টিঅক্সিডেন্ট যেমন ভিটামিন সি বেটাক্যারোটিন এবং লাইকোপেন আর এর শর্করা ধীরে রক্তে মিশে ফলে অন্যান্য খাবার খাওয়ার চাহিদা কমায়  আপেল আপেল উচ্চ আঁশ এবং ফ্লাভানয়েড পলিমারস সমৃদ্ধ যা ওজন নিয়ন্ত্রণে রাখতে সাহায্য করে আঁশ ও অ্যান্টিঅক্সিডেন্ট পেতে খোসাসহ আপেল খাওয়া উচিত এটা রক্তের শর্করা নিয়ন্ত্রণে রাখে রক্তের শর্করা নিয়ন্ত্রণে থাকলে তা ক্ষুধা নিয়ন্ত্রণে রেখে ডায়াবেটিস হওয়া থেকে রক্ষা করে  কমলা অন্যান্য টক ফলের মতো কমলা ভিটামিন সি সমৃদ্ধ এবং ক্যালরি কম আর এটা অনেকক্ষণ পেট ভরা রাখতে সাহায্য করে  নাশপাতি নাশপাতি ওজন নিয়ন্ত্রণে রাখতে সহায়তা করে কারণ এতে আছে ফ্লাভানয়েড পলিমারস প্রতি ১৩৮ মিগ্রা বাড়তি ফ্লাভানয়েড পলিমারস ওজন কম হারে বাড়ায়  স্ট্রবেরি ব্লুবেরি বা স্ট্রবেরি এই ধরনের ফলে ক্যালরির মাত্রা কম কিন্তু অন্যান্য পুষ্টিগুণ অনেক আমাদের দেশে ব্লুবেরি সহজলভ্য না হলেও স্ট্রবেরি পাওয়া যায় এক কাপ বা ১৫২ গ্রাম স্ট্রবেরিতে ৫০এর কম ক্যালরি থাকে,0
বাংলাদেশ ব্যাংক ননলিকুইড সম্পদ বিবেচনায় নিয়ে রিজার্ভ বেশি দেখাচ্ছে আইএমএফের এমন পর্যবেক্ষণ সঠিক নয় বলে জানিয়েছে বাংলাদেশ ব্যাংক সম্প্রতি সংস্থাটিকে চিঠি দিয়ে কেন্দ্রীয় ব্যাংক জানায় আন্তর্জাতিকভাবে প্রচলিত রীতি মেনে দীর্ঘদিন ধরে একই পদ্ধতিতে বৈদেশিক মুদ্রার রিজার্ভের হিসাব করা হচ্ছে এক্ষেত্রে রিজার্ভ বেশি দেখানোর কোনো সুযোগ নেই জানা গেছে বৈদেশিক মুদ্রার রিজার্ভ থেকে রপ্তানি উন্নয়ন তহবিলে ইডিএফ যোগান দেওয়া ছয় বিলিয়ন ডলার ও সোনালী ব্যাংকের মাধ্যমে পায়রা বন্দর কর্তৃপক্ষকে দেওয়া ৬৪ কোটি ডলার ননলিকুইড সম্পদ মনে করে আইএমএফ যে কারণে এই সম্পদ রিজার্ভের হিসাবে ধরা নিয়ে প্রশ্ন তোলে সংস্থাটি গত জুন ভিত্তিক প্রতিবেদনের ওপর ওই পর্যবেক্ষণ দেওয়া হয় গত জুন শেষে বাংলাদেশ ব্যাংকের রিজার্ভ ছিলো ৪৬ দশমিক ৩৯ বিলিয়ন ডলার বাংলাদেশ ব্যাংক জানিয়েছে বৈদেশিক মুদ্রার রিজার্ভের নিট ও গ্রস আলাদা হিসাব হয় নিট হিসাব থেকে ইডিএফ ও পায়রা বন্দর কর্তৃপক্ষকে দেওয়া ঋণ বাদ যায় আর ১৯৮৯ সাল থেকে রপ্তানি উন্নয়ন তহবিলে যোগান দেওয়া অর্থ রিজার্ভের গ্রস হিসাবে দেখানো হচ্ছে এই পদ্ধতি নিয়ে আইএমএফ বা অন্য কোনো সংস্থা এতোদিন প্রশ্ন তোলেনি এছাড়া করোনার কারণে অন্যসব দেশের মতো অর্থনীতিকে সহায়তার জন্য ইডিএফ তহবিলের আকার বাড়ানো হয়েছে গতবছরের এপ্রিলের পর ইডিএফে নতুন করে যোগান দেওয়া হয় আড়াই বিলিয়ন ডলার বাংলাদেশ ব্যাংকের একজন কর্মকর্তা সমকালকে বলেন আন্তর্জাতিক পদ্ধতি অনুসরণে অনেক আগ থেকে এ উপায়ে রিজার্ভের হিসাব করা হচ্ছে হঠাৎ করে কেন তারা এমন পর্যবেক্ষণ দিলো সেটা পরিষ্কার নয় তাদের পর্যবেক্ষণের জবাব দেওয়া হয়েছে তিনি আরও বলেন ইডিএফ ও সরকারি প্রকল্পের অর্থায়ন রিজার্ভের গ্রস হিসাবে দেখানো না গেলে আইএমএফের এসডিআরে বরাদ্দ অর্থও তো এখানে দেখানো যাবে না কাজেই তাদের পর্যবেক্ষণ সঠিক নয়,1
সম্প্রতি নিয়োগ বিজ্ঞপ্তি প্রকাশ করেছে বেসরকারি আইএফআইসি ব্যাংক পিএলসি ব্যাংকটিতে ট্রানজেকশন সার্ভিস অফিসার পদে কর্মী নিয়োগ দেওয়া হবে আগ্রহী প্রার্থীদের অনলাইনে আবেদন করতে হবে পদের নাম ট্রানজেকশন সার্ভিস অফিসার টিএসও গ্রেড ট্রেইনি অ্যাসিস্ট্যান্ট অফিসার টিএও পদসংখ্যা অনির্ধারিত যোগ্যতা যেকোনো বিষয়ে অন্তত স্নাতক ডিগ্রি থাকতে হবে শিক্ষাজীবনের কোনো পর্যায়ে তৃতীয় শ্রেণিবিভাগ বা সমমানের জিপিএসিজিপিএ থাকা যাবে না কম্পিউটার পরিচালনায় দক্ষতা থাকতে হবে অভিজ্ঞতার প্রয়োজন নেই বয়স ১৭ মার্চ ২০২৪ তারিখে সর্বোচ্চ ৩০ বছর কর্মস্থল বাংলাদেশের যেকোনো স্থানে বেতন প্রথম এক বছর প্রবেশনকালে মাসিক বেতন ৩৬৭০০ টাকা আলোচনা সাপেক্ষে প্রবেশনকাল সফলভাবে শেষে অ্যাসিস্ট্যান্ট অফিসার হিসেবে চাকরি স্থায়ী হলে মাসিক বেতন হবে ৪৮২০০ টাকা আলোচনা সাপেক্ষে আবেদন যেভাবে আগ্রহী প্রার্থীরা নিয়োগসংক্রান্ত বিস্তারিত তথ্য এই লিংক থেকে জেনে আবেদন করতে পারবেন আবেদনের শেষ সময় ১৭ মার্চ ২০২৪,0
বুয়েটের ভর্তি পরীক্ষায় প্রথম হওয়া মেফতাউল আলম সিয়াম সবাইকে তাক লাগিয়ে দিয়েছেন ঢাকা বিশ্ববিদ্যালয়ে ক ইউনিটের ভর্তি পরীক্ষায় আগেই প্রথম হয়েছিলেন এছাড়া দেশের তিনটি প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়ের গুচ্ছ ভর্তি পরীক্ষায় তৃতীয় ইসলামিক ইউনিভার্সিটি অব টেকনোলজির আইইউটি ভর্তি পরীক্ষায় প্রথম আর মেডিকেলের ভর্তি পরীক্ষায় ৫৯তম হয়েছিলেন তিনি এবার বাংলাদেশ প্রকৌশল বিশ্ববিদ্যালয়ের বুয়েট ভর্তি পরীক্ষায়ও প্রথম হলেন মেফতাউল বৃহস্পতিবার রাতে ২০২০২১ শিক্ষাবর্ষে স্নাতক প্রথম বর্ষের ভর্তি পরীক্ষার ফলাফলে দেখা যায় প্রথম হয়েছেন বগুড়ার সরকারি আজিজুল হক কলেজ থেকে উচ্চমাধ্যমিক পাস করা মেফতাউল গণমাধ্যমের খবর বলছে পঞ্চম শ্রেণিতে মেফতাউলের রোল নম্বর ছিল ২৫২ তবে হাইস্কুলে ভর্তি হয়েই পড়াশোনায় মনোযোগ দেন তিনি ষষ্ঠ শ্রেণিতে তার রোল নম্বর ছিল ২০ এরপর অষ্টম শ্রেণি থেকে প্রথম হতে শুরু করেন মাধ্যমিক ও উচ্চ মাধ্যমিক দুটিতেই জিপিএ ৫ পেয়েছেন মেফতাউল পঞ্চমের সমাপনী পরীক্ষায় জিপিএ ৫ পান তিনি অষ্টম শ্রেণিতে জিপিএ ৫ ও জেনারেল বৃত্তি এবং এসএসসিতে জিপিএ ৫ ও ট্যালেন্টপুলে বৃত্তি পান বগুড়ার অবসরপ্রাপ্ত এনজিও কর্মকর্তা খোরশেদ আলমের তিন ছেলের মধ্যে মেফতাউল আলম সিয়াম সবার বড় তার মা মা মুনজিলা আলম গৃহিণী তাদের অনুপ্রেরণায়ই সাফল্য লাভ করেছেন বলে জানিয়েছেন তিনি,1
একদুবার নয় অন্তত ৪৫ বার কারাভোগ করেছেন আবুল কালাম আজাদ ৫৫ এর পরও শোধরাননি তিনি ছাড়েননি চুরি জামিনে মুক্ত হয়ে আবার নামেন চুরি করতে ৫৩টি মামলায় এজাহারনামীয় আসামি কালাম প্রথম দিকে রিকশা চুরি করতেন কারাগারে গিয়ে এক মোটরসাইকেল চোরের সঙ্গে পরিচয় হওয়ার পর জামিনে বেরিয়ে রিকশা চুরি বাদ দেন হাত পাকান মোটরসাইকেল চুরিতে প্রতি মাসে চারপাঁচটি মোটরসাইকেল চুরি করেন তবে চুরি করে যে আয় তা মামলার পেছনেই চলে যায় গত মঙ্গলবার রাতে কালামকে গ্রেপ্তার করে ঢাকা মহানগর গোয়েন্দা ডিবি পুলিশের ওয়ারী বিভাগ এর পর চুরির কথা স্বীকার করেন তিনি ডিবি জানায় কালামের বাড়ি বরিশালের বাকেরগঞ্জ থানার দক্ষিণ দুধাল এলাকায় প্রায় তিন দশক ঢাকা ও নারায়ণগঞ্জে বসবাস করেন তিনি কখনও রিকশা চালিয়ে কখনও ঠেলাগাড়ি ঠেলে জীবিকা নির্বাহ করতেন ২০১০ সালে রাজধানীর রামপুরা এলাকায় তার রিকশা চুরি হয় এর পর নিজেই নামেন রিকশা চুরি করতে বছরখানেক পর চুরি করতে গিয়ে ধরা পড়ে কারাগারে যান এ পর্যন্ত কালাম অন্তত ৪৫ বার গ্রেপ্তার হন এবং কারাগারে যান ১০১২ বার পুলিশের রিমান্ডে এসেছেন বিভিন্ন মামলায় একটি মামলায় কালামকে সর্বোচ্চ ১৩ মাস কারাগারে থাকতে হয় গ্রেপ্তারের পর স্ত্রী ধারদেনা করে তাকে জামিন করান জামিনে বেরিয়ে বাইক চুরি করে বিক্রির টাকা পাওয়ার পর ঋণ পরিশোধ করেন কারাগারে মোটরসাইকেল চোর চক্রের সদস্য জসিম রাকিব রহিমসহ কয়েকজনের সঙ্গে কালামের পরিচয় হয় জামিনে বেরিয়ে একসঙ্গে চুরি করলেও পরে কালাম ছাড়া অন্যরা চোর চক্রের হোতা বনে যান আলাদা চক্র গড়ে তুলে চুরি করেন তারা সাধারণত আবাসিক ভবনের গ্যারেজ থেকে মোটরসাইকেল চুরি করেন কালাম ও খালেক চক্রে আরও কয়েকজন আছেন একটি চুরি মামলায় তিন মাস আগে কারাগারে যান কালাম দুই মাস আগে জামিনে মুক্ত হন যাত্রাবাড়ী এলাকায় মোটরসাইকেল চুরি মামলায় মঙ্গলবার তাকেসহ চারজনকে যাত্রাবাড়ী এলাকা থেকে গ্রেপ্তার করে ডিবির ওয়ারী বিভাগের একটি টিম গতকাল তাদের আদালতে পাঠানো হয়,0
বাংলাদেশে মাথাপিছু আয় বেড়ে দাঁড়িয়েছে ২২২৭ মার্কিন ডলারে টাকার অঙ্কে যার পরিমাণ ১ লাখ ৮৯ হাজার টাকা আর মানুষের গড় আয়ু বৃদ্ধি পেয়ে ২০১৯২০ সালে দাঁড়িয়েছে ৭২ দশমিক ৬ বছর বাজেট বক্তৃতায় এসব তথ্য জানিয়েছেন অর্থমন্ত্রী আ হ ম মুস্তফা কামাল অর্থমন্ত্রী বলেন বাংলাদেশ বদলে যাওয়া এক দেশ বাংলাদেশের ইতিহাসে আমরা একটি স্বর্ণালী যুগ অতিক্রম করলাম যা সারাবিশ্বে সমাদৃত বঙ্গবন্ধুর পরে অর্থনীতি ও উন্নয়ন সমাজনীতি সংস্কৃতি আইনশৃখলা পররাষ্ট্রনীতিসহ সব ক্ষেত্রে বাংলাদেশকে প্রধানমন্ত্রী শেখ হাসিনা ইতিহাসের সর্বোচ্চ পর্যায়ে নিয়ে এসেছেন গত ১২ বছরে জিডিপির গড় প্রবৃদ্ধি ছিল ৬ দশমিক ৬ শতাংশ যা ২০১৬১৭ ২০১৭১৮ ও ২০১৮১৯ অর্থবছরে ৭ শতাংশের বেশি ছিল এবং ২০১৮১৯ অর্থবছরে ৮ শতাংশ অতিক্রম করে মূল্যস্ফীতি ছিল সহনীয় পর্যায়ে তিনি আরও বলেন ২০০৫০৬ অর্থবছরে আমাদের মাথাপিছু আয় ছিল ৫৪৩ মার্কিন ডলার যা বর্তমানে ২ হাজার ২২৭ মার্কিন ডলারে উন্নীত হয়েছে ওই সময়ে দারিদ্র্যের হার ছিল ৪১ দশমিক ৫ শতাংশ বর্তমানে দারিদ্র্যের হার কমে দাঁড়িয়েছে ২০ দশমিক ৫ শতাংশ জিডিপির আকার ৪ লাখ ৮২ হাজার ৩৩৭ কোটি টাকা থেকে ২৮ লাখ কোটি টাকা হয়েছে অর্থমন্ত্রী বলেন ২০০৫০৬ অর্থবছরে বাজেটের আকার ছিল ৬১ হাজার কোটি টাকা যা বর্তমান অর্থবছরে দশগুণের মতো বৃদ্ধি পেয়েছে মানুষের গড় আয়ু ২০০৫০৬ অর্থবছরের ৫৯ বছর থেকে বৃদ্ধি পেয়ে ২০১৯২০ সালে দাঁড়িয়েছে ৭২ দশমিক ৬ বছর শিশুমৃত্যু হার কমে প্রতি হাজারে ৮৪ থেকে ২৮ এবং মাতৃমৃত্যু হার প্রতি লাখে ৩৭০ থেকে কমে ১৬৫ জনে দাঁড়িয়েছে,1
